2567,"Slabach","Izydora",24
2568,"Bandych","Ernest",23
2569,"Wierzbika","Adolfina",25
2570,"Kurpa","Angela",28
2571,"Trautman","Nadar",25
2572,"Krzecio","Berta",22
2573,"Poczety","Radzislawa",25
2574,"Wozignuj","Krzysztofa",20
2575,"Rep","Danio",27
2576,"Rownicki","Leonard",20
2577,"Huptys","Apolloniusz",29
2578,"Magnutzki","Delfin",20
2579,"Liszten","Georgia",20
2580,"Churawski","Niegoslaw",29
2581,"Kuechler","Cibor",22
2582,"Foluk","Druzjan",24
2583,"Kieszczewski","Marta",20
2584,"Rypiluk","Wlodzimira",28
2585,"Tessa","Herbert",29
2586,"Zytner","Franciszek",20
2587,"Marcinczuk","Diogenes",21
2588,"Chetreb","Tomasz",27
2589,"Uryc","Krzysiek",20
2590,"Oblekowski","Kryspina",20
2591,"Fegier","Konstans",23
2592,"Frichowska","Ziemowit",29
2593,"Binkis","Marietta",25
2594,"Matujaszek","Niegodoma",26
2595,"Anusik","Bazyliusz",25
2596,"Lazauskaite","Metoda",23
2597,"Basztalyga","Sydonia",26
2598,"Wasieluk","Gerwazy",23
2599,"Straszuk","Cieslaw",20
2600,"Stossik","Mscibor",22
2601,"Srebniak","Borys",21
2602,"Stina","Jasiu",22
2603,"Galudzinski","Gotfryd",20
2604,"Konnow","Alberta",25
2605,"Essenburg","Gwalbert",27
2606,"Rypl","Fryderyka",27
2607,"Jaruczyk","Sabin",24
2608,"Tech","Laurenty",26
2609,"Renich","Marta",28
2610,"Mikk","Dromil",25
2611,"Kretik","Martyn",23
2612,"Schönwalder","Pamela",26
2613,"Kaksa","Lukasz",23
2614,"Wawrylowicz","Oriana",21
2615,"Jozwiszyn","Edyta",28
2616,"Knych","Kuba",22
2617,"Oslizko","Libert",21
2618,"Roszewski","Bohdan",26
2619,"Chalinski","Eugenia",21
2620,"Hadyniak","Orfeusz",26
2621,"Pajchut","Gebhard",27
2622,"Kurtasiewicz","Eutropiusz",26
2623,"Demziak","Angelika",20
2624,"Pleta","Staslaw",20
2625,"Kierniok","Gerazym",26
2626,"Galiczewska","Ksawera",20
2627,"Dybala","Maryn",23
2628,"Sardacki","Ladyslaw",28
2629,"Niziur","Konstanty",26
2630,"Moliski","Leonard",24
2631,"Bukarewicz","Paula",27
2632,"Bladek","Gosia",25
2633,"Schleiss","Dobrozyzn",25
2634,"Kozusik","Laurentyna",26
2635,"Frenschkowski","Fabian",22
2636,"Zmudzin","Eutropiusz",25
2637,"Kalbuc","Januariusz",29
2638,"Switlanski","Konrad",27
2639,"Zbieron","Domicjan",20
2640,"Laskowski","Remig",26
2641,"Myzan","Rudolfina",27
2642,"Chilmanowicz","Bolemysl",28
2643,"Dabroch","Bonifacy",24
2644,"Paraschos","Kajetan",29
2645,"Lubtak","Stefan",29
2646,"Ciusmann","Ciechoslawa",21
2647,"Mochalski","Konstans",29
2648,"Pawledzio","Roland",23
2649,"Klemcz","Just",27
2650,"Lozowski","Jas",21
2651,"Gozdz","Czesio",28
2652,"Prypuk","Hubert",21
2653,"Budynkiewicz","Gostmil",27
2654,"Korniluk","Grazyna",25
2655,"Teurle","Mieczyslaw",20
2656,"Kobeldis","Idalia",26
2657,"Kocanda","Renata",21
2658,"Loznikow","Fidelia",24
2659,"Zajpelt","Slawobor",20
2660,"Lowicki","Falibor",24
2661,"Zelazinski","Hortensjusz",27
2662,"Prochas","Danuta",25
2663,"Ustianycz","Wladyslaw",26
2664,"Wasak","Staslaw",21
2665,"Padyk","Biernat",21
2666,"Feodorow","Godzislaw",26
2667,"Kaniewicz","Sydonia",27
2668,"Szlachcikowski","Sabina",23
2669,"Flabirski","Krystiana",25
2670,"Strzyzynski","Monika",24
2671,"Dejka","Estera",23
2672,"Uminowicz","Barnaba",22
2673,"Holost","Sydonia",26
2674,"Skrzaczek","Ernestyn",25
2675,"Lubasinski","Robert",29
2676,"Dallmajer","Helmut",29
2677,"Mrozek","Ludmila",22
2678,"Laz","Mirabella",26
2679,"Grelo","Monika",20
2680,"Wreszczynski","Kalasanty",29
2681,"Uchata","Charyzjusz",29
2682,"Polczan","Jurek",29
2683,"Zygier","Teofila",28
2684,"Oktaba","Zbygniew",29
2685,"Purchan","Wioletta",23
2686,"Hilt","Budzislaw",20
2687,"Isman","Igor",24
2688,"Grzybowski","Budzislawa",27
2689,"Derniowska","Brodzislaw",28
2690,"Pipiolek","Oktawian",20
2691,"Szmukala","Pelagiusz",25
2692,"Dawnar","Wieslawa",20
2693,"Smardzynski","Bogumir",28
2694,"Piekorzewicz","Raisa",23
2695,"Morszczuk","Cieszyslaw",26
2696,"Periwoliotis","Liberiusz",26
2697,"Kanachowicz","Malkolm",20
2698,"Bijes","Apollo",20
2699,"Stacewska","Jan",23
2700,"Guslek","Janislaw",26
2701,"Ludka","Ludomir",23
2702,"Burszyk","Czaslaw",25
2703,"Dyryna","Felek",24
2704,"Cornik","Dionizy",29
2705,"Frischmann","Dionizjusz",24
2706,"Mazurycz","Sylwester",21
2707,"Korczmarczyk","Dobromil",28
2708,"Randkiewicz","Edwin",27
2709,"Spiwak","Kalista",20
2710,"Lazuchowicz","Nikanor",20
2711,"Yusufall","Kubus",29
2712,"Kussman","Bernardyna",28
2713,"Redzis","Daria",27
2714,"Onuszkanicz","Dalia",20
2715,"Czepizyn","Domastoj",29
2716,"Jedryszka","Bogusz",28
2717,"Wieck","Alberta",27
2718,"Zmitorowicz","Sylwia",20
2719,"Szeiba","Robek",21
2720,"Baroszcze","Henryk",27
2721,"Sposob","Magdalena",25
2722,"Baydak","Niegowoj",21
2723,"Rakoniewski","Cyryl",23
2724,"Brzybyla","Bozeciech",23
2725,"Apanowicz","Ligia",29
2726,"Marosch","Konradyn",29
2727,"Proskornicki","Zenon",26
2728,"Fackle","Hieronim",25
2729,"Knake","Slawomir",20
2730,"Waydyk","Juda",21
2731,"Klobucar","Rysiek",28
2732,"Feryna","Grodzislaw",20
2733,"Banadyk","Dalewuja",28
2734,"Madrakiewicz","Michalina",21
2735,"Korfenty","Bernardyn",26
2736,"Celaza","Adolf",23
2737,"Winczura","Kamelia",28
2738,"Zmuda","Bernard",29
2739,"Grydniewski","Mieszko",21
2740,"Pstrzonek","Edwin",29
2741,"Klawonn","Zbroslaw",27
2742,"Bruchl","Basia",24
2743,"Puczarska","Lucjol",21
2744,"Pytlewicz","Pelagia",24
2745,"Chudzniak","Epifan",23
2746,"Drafc","Dionizy",29
2747,"Jellenek","Kamelia",23
2748,"Derewonko","Bozena",22
2749,"Vidotti","Cieslawa",29
2750,"Pleskacewicz","Ladyslaw",27
2751,"Waretko","Waldek",27
2752,"Mazinkiewicz","Frumencjusz",27
2753,"Gorbaczow","Kazimiera",21
2754,"Disz","Oktawia",28
2755,"Alchmanowicz","Jowita",21
2756,"Batazinska","Alfons",24
2757,"Czapszik","Emma",23
2758,"Sczeponek","Fidelisa",20
2759,"Ganczaruk","Bernarda",20
2760,"Ptaszczuk","Olgierd",24
2761,"Holzheimer","Izabela",20
2762,"Dorszlewicz","Jordan",21
2763,"Taranej","Przemysl",28
2764,"Trampnau","Dagobert",24
2765,"Szczebierska","Leslawa",24
2766,"Labork","Slawa",28
2767,"Siewastyjaniuk","Maura",24
2768,"Beeger","Flora",24
2769,"Omielczuk","Nadar",29
2770,"Firtel","Alberta",23
2771,"Eberst","Laurentyna",22
2772,"Rajchel","Gromislaw",26
2773,"Heinerich","Hiacynt",23
2774,"Rokominski","Myslaw",22
2775,"Mucha","Karol",21
2776,"Fabia","Melchior",22
2777,"Gandecki","Galfryd",29
2778,"Kolocz","Teresa",28
2779,"Sluzarek","Aleksander",20
2780,"Stachnialek","Edmund",20
2781,"Dzimitko","Krzysztof",21
2782,"Grygalewicz","Wirginiusz",28
2783,"Twardosz","Badzimir",27
2784,"Jakowiuk","Jozefat",25
2785,"Diemierow","Slawomir",23
2786,"Kopciuk","Jonatan",25
2787,"Eklenberger","Jozef",22
2788,"Szlewski","Libert",20
2789,"Salamadra","Ignacy",20
2790,"Nemsz","Maciek",21
2791,"Lassowska","Sewera",21
2792,"Sachwicki","Florenty",27
2793,"Geszlecht","Remig",21
2794,"Majorowski","Jasiek",20
2795,"Gejsheimer","Alberta",27
2796,"Mastalesz","Domicjan",21
2797,"Bartsz","Aleks",23
2798,"Burbela","Gerarda",27
2799,"Jedrzejowski","Luiza",20
2800,"Piesio","Jonasz",22
2801,"Bozuga","Romeo",21
2802,"Tyrko","Biernat",21
2803,"Kleppien","Egbert",27
2804,"Stajecka","Eustachiusz",23
2805,"Pierzykowski","Naczeslaw",20
2806,"Grapentin","Edyta",29
2807,"Jonarski","Alojzy",22
2808,"Giwera","Aleks",26
2809,"Stybura","Myslaw",28
2810,"Zapieraczynski","Naum",29
2811,"Jedzo","Izolda",22
2812,"Mojidinis","Joachima",21
2813,"Kocenda","Lech",21
2814,"Ciaglewicz","Ksenia",20
2815,"Waszczyc","Arnolf",25
2816,"Muchocki","Maks",26
2817,"Pikota","Florian",25
2818,"Dzyndzyrysta","Erazm",28
2819,"Ochrynowicz","Pawel",28
2820,"Dziubarczyk","Krzeslaw",23
2821,"Biegalo","Wojciech",22
2822,"Marszalec","Dionizy",28
2823,"Tylc","Dobroslaw",21
2824,"Rozlan","Liwiusz",24
2825,"Dzwinka","Edward",29
2826,"Szczerbczuk","Tegomir",22
2827,"Melnikow","Edward",23
2828,"Arsinowicz","Grodzislaw",26
2829,"Medzela","Felicja",25
2830,"Burgman","Ostrowod",26
2831,"Oziomek","Gniewomir",28
2832,"Likson","Dagna",29
2833,"Staciewinski","Kazimierz",20
2834,"Pordulla","Jedrzej",20
2835,"Dawydow","Igor",27
2836,"Sygocki","Janina",20
2837,"Wozdzen","Liwia",20
2838,"Karandzios","Czeslaw",26
2839,"Ripolowski","Dromil",29
2840,"Cyrkunowicz","Zbroslaw",20
2841,"Grzemna","Gertruda",20
2842,"Trafny","Gotfryd",26
2843,"Galiak","Elwira",23
2844,"Magdalan","Seweryna",20
2845,"Durmejer","Flora",23
2846,"Brzoz","Edytka",28
2847,"Grupkatys","Filemon",22
2848,"Nasicki","Kalinka",20
2849,"Czerwieniec","Jodok",22
2850,"Stolman","Krzeslawa",20
2851,"Mychac","Zuzanna",21
2852,"Achwat","Efrem",25
2853,"Gworys","Niesul",26
2854,"Stryczula","Kazik",26
2855,"Kalbasz","Zuza",25
2856,"Dolbysz","Kalinka",23
2857,"Naprawka","Danuta",27
2858,"Mamrowicz","Diana",29
2859,"Skarlutowska","Lenart",20
2860,"Marzal","Dziadumila",23
2861,"Damaszczynska","Ronald",23
2862,"Lobaj","Gawel",21
2863,"Moran","Blanka",21
2864,"Doreda","Godzimir",24
2865,"Salamona","Maciek",25
2866,"Dybalski","Emilia",27
2867,"Staw","Cezaryna",26
2868,"Patelas","Sydonia",24
2869,"Tachara","Jolka",27
2870,"Smarz","Dytrych",25
2871,"Stowaszewska","Falimir",29
2872,"Piekos","Ziemek",25
2873,"Morusik","Gotfryd",24
2874,"Julczynski","Herakles",21
2875,"Neurohr","Madzia",25
2876,"Dawinek","Miron",22
2877,"Potyran","Dobrowoj",22
2878,"Gawiecki","Norberta",29
2879,"Glowienka","Helena",22
2880,"Jeczkowski","Gracjana",23
2881,"Cummach","Cieszymir",29
2882,"Fulida","Paulin",25
2883,"Kalko","Cecylia",25
2884,"Nadlicki","Jas",22
2885,"Magnussen","Patrycja",28
2886,"Krzysztopol","Lucja",24
2887,"Grola","Kasandra",27
2888,"Fosztyl","Mikolaj",23
2889,"Szuszka","Dobrociech",25
2890,"Spytka","Naczeslawa",28
2891,"Chorawska","Nikifor",26
2892,"Masiorek","Edyta",28
2893,"Fafarowicz","Ciechoslawa",22
2894,"Stachowiecki","Stella",23
2895,"Tarnachiewicz","Edgar",28
2896,"Unrad","Ludmila",27
2897,"Klingenberg","Slawoslaw",29
2898,"Klipidura","Metody",22
2899,"Limbert","Ksymena",27
2900,"Strapagel","Norman",26
2901,"Konios","Klotylda",20
2902,"Taflinski","Leonida",21
2903,"Drobnuch","Boguchwal",23
2904,"Graetz","Cieszyslawa",21
2905,"Zinenko","Brunon",23
2906,"Zastela","Gardomir",23
2907,"Wiertulla","Oktawia",22
2908,"Pleskaczewski","Balbina",23
2909,"Karabula","Dobiemir",22
2910,"Matajewicz","Namyslaw",27
2911,"Owiecki","Wiktoria",20
2912,"Neymark","Diogenes",24
2913,"Butyn","Jarowit",22
2914,"Herendziak","Monika",23
2915,"Gawor","Ludwik",23
2916,"Burbuc","Bozeciech",26
2917,"Grenzow","Olimpia",25
2918,"Lyska","Dobieslawa",27
2919,"Pukrowiec","Martynian",28
2920,"Wloszczak","Paula",20
2921,"Krzyski","Fortunat",29
2922,"Cyrmer","Hipacy",21
2923,"Uscinski","Januariusz",27
2924,"Wosiakowski","Aga",21
2925,"Mysio","Bogwidza",26
2926,"Bolest","German",23
2927,"Dlugi","Miestwin",25
2928,"Kaszlikow","Ambrozy",21
2929,"Zarzyczna","Smyslawa",27
2930,"Klitczak","Racibor",28
2931,"Papiernicki","Badzislawa",26
2932,"Gigula","Dobromysl",28
2933,"Zieleziecki","Namir",27
2934,"Laborewicz","Huniemir",26
2935,"Snicinski","Huniemir",28
2936,"Dierschke","Jowita",22
2937,"Koltko","Romeo",21
2938,"Pankiewicz","Ingeborga",22
2939,"Dubiecki","Jonasz",26
2940,"Kanasiuk","Edwin",26
2941,"Bledzinski","Alex",27
2942,"Uglorz","Florentyn",21
2943,"Spibida","Angela",20
2944,"Trujnara","Karmen",21
2945,"Dziokas","Piotr",25
2946,"Gardzonikas","Czarek",24
2947,"Schmeling","Marzanna",27
2948,"Kostelecki","Jordan",23
2949,"Bujasz","Liza",26
2950,"Nielepinski","Tezeusz",20
2951,"Troncik","Januaria",26
2952,"Toszko","Liberiusz",27
2953,"Ebbig","Dacjan",21
2954,"Topilko","Malina",21
2955,"Tejwan","Druzjanna",23
2956,"Bronczak","Dariusz",25
2957,"Halatienko","Arnulf",26
2958,"Kseszyna","Zuza",21
2959,"Kalenczuk","Florenty",20
2960,"Dzielewska","Lechoslawa",24
2961,"Rajnos","Laurentyna",27
2962,"Sleszycki","Ula",29
2963,"Aktaboski","Norma",23
2964,"Kallans","Jaroslawa",25
2965,"Stenkiewicz","Goslawa",20
2966,"Bilejsza","Dobroslawa",20
2967,"Anoszkin","Nierod",25
2968,"Kilimiak","Morzyslaw",21
2969,"Mizakowska","Dawid",28
2970,"Fronczak","Blandyn",29
2971,"Gelej","Dalestryj",27
2972,"Wasylczak","Gawin",26
2973,"Lichmaniak","Dobrowit",29
2974,"Swierzbinski","Marceli",26
2975,"Bauda","Mati",29
2976,"Solonicki","Godzislaw",22
2977,"Martynionis","Wladyslaw",29
2978,"Godlinski","Magdalena",24
2979,"Pochula","Herakles",20
2980,"Jamoszak","Zdzislawa",29
2981,"Mercholc","Nadzieja",25
2982,"Mondrachowski","Nonna",21
2983,"Poulsen","Leszek",22
2984,"Nyszczyj","Oliwia",24
2985,"Leonczynski","Letycja",25
2986,"Bierucki","Giedymin",25
2987,"Rogowiec","Ludomira",22
2988,"Kutaj","Emiliusz",28
2989,"Wadycki","Cezariusz",20
2990,"Bilousz","Budzislaw",25
2991,"Foronkiewicz","Serwacy",26
2992,"Radziwilko","Cezariusz",28
2993,"Warpacha","Baldwina",25
2994,"Szrejbert","Liberat",20
2995,"Harjasz","Wit",27
2996,"Czaplowski","Krzyslaw",28
2997,"Giemborek","Niegoslawa",22
2998,"Mieszkurska","Domamir",25
2999,"Kloncz","Augusta",21
3000,"Bebrowska","Innocenty",28
3001,"Macnik","Dobroniega",21
3002,"Aparycka","Emiliana",25
3003,"Swiatoszczyk","Ingeborga",27
3004,"Thulie","Magdalena",27
3005,"Miezejowski","Enniusz",29
3006,"Wyzkiewicz","Jeremi",21
3007,"Chociniec","Kinga",25
3008,"Wasal","Bronislawa",27
3009,"Czaplecka","Florentyna",29
3010,"Rowalik","Paula",27
3011,"Turlo-Purto","Jaroslaw",26
3012,"Pilipszyn","Czesbor",21
3013,"Bloj","Nadzieja",22
3014,"Pohnke","Kajmir",27
3015,"Pieczywoda","Liberiusz",28
3016,"Bauerek","Flawia",21
3017,"Korkowski","Gabriel",25
3018,"Miecielec","Chocieslaw",20
3019,"Mglosik","Bartlomieja",26
3020,"Kobac","Ingryda",26
3021,"Barcal","Gaspar",28
3022,"Niczaj","Czedrog",21
3023,"Galerowicz","Dobrowoj",24
3024,"Medzwiedziuk","Wiktoryn",22
3025,"Debinski","Nawoj",25
3026,"Poczontek","Charyzjusz",27
3027,"Marzel","Patrycjusz",20
3028,"Garkowienko","Daria",27
3029,"Udyrysz","Magdalena",25
3030,"Marzyjanek","Cyryl",23
3031,"Wlach","Erast",27
3032,"Giner","Sara",21
3033,"Judziewicz","Klaudiusz",23
3034,"Paz","Celestyna",25
3035,"Soltysow","Lenart",24
3036,"Lusik","Flawia",20
3037,"Mrzewka","Drogomir",20
3038,"Pleskiewicz","Jerzy",25
3039,"Burdel","Erwina",23
3040,"Nikoleiski","Jolanta",28
3041,"Koszun","Drogomysl",25
3042,"Majdykowski","Adrian",29
3043,"Assenhamer","Pamelka",24
3044,"Dinic","Adrian",23
3045,"Matwig","Drogoslawa",25
3046,"Hebdas","Dobromil",21
3047,"Krzyzaniewicz","Mscigniew",21
3048,"Posiewka","Longina",23
3049,"Sirputowska","Karmen",23
3050,"Stachlinski","Kasia",21
3051,"Pardian","Dobrochna",21
3052,"Bablinski","Czeslawa",24
3053,"Pamfilow","Smyslawa",25
3054,"Niewiempa","Herakliusz",24
3055,"Sklepek","Teodozjusz",21
3056,"Harasciuk","Olga",22
3057,"Komaniecki","Zbygniewa",24
3058,"Ciechocki","Blizbor",27
3059,"Pazdzierny","Gabriel",23
3060,"Kowohl","Zenon",23
3061,"Garbol","Marietta",27
3062,"Ama","Laurentyn",27
3063,"Bawelkiewicz","Adolfa",25
3064,"Zanynska","Leonard",23
3065,"Brachelke","Iza",27
3066,"Aptyka","Wenanty",29
3067,"Tetrzona","Boguchwal",27
3068,"Podsadnik","Darek",28
3069,"Welerski","Innocenty",24
3070,"Chlopek","Czeslaw",24
3071,"Mlaskawa","Kalinka",22
3072,"Dekurcjan","Dobiemir",26
3073,"Tora","Slawomir",27
3074,"Resemann","Dromil",29
3075,"Nielepa","Witoslawa",26
3076,"Sabelko","Michalina",29
3077,"Kabecki","Ziemek",27
3078,"Radeberg","Konstancja",24
3079,"Wiederheft","Ingryda",20
3080,"Koniecz","Malwina",28
3081,"Nieswiec","Olaf",23
3082,"Lechicz","Domaslawa",20
3083,"Szutrowski","Badzimir",22
3084,"Rzycki","Jowita",25
3085,"Aleksandruk","Grzymislaw",28
3086,"Podplonski","Ludmar",23
3087,"Stepczynski","Efrem",23
3088,"Tandos","Elwira",20
3089,"Inojewicz","Wlodzimira",24
3090,"Johemczek","Kaska",21
3091,"Zelaz","Bolislawa",29
3092,"Lowiel","Grzesiek",21
3093,"Szyduczynski","Machabeusz",24
3094,"Kordyjaka","Hieronim",21
3095,"Florczak","Konkordia",26
3096,"Wolankowicz","Osiegniew",28
3097,"Salmanczyk","Seba",23
3098,"Cinoszko","Borzyslaw",28
3099,"Przysiezniak","Ludomir",20
3100,"Kurarczyk","Ostrobod",29
3101,"Szafkowski","Doboslaw",22
3102,"Siebrzuch","Gustawa",29
3103,"Pabjanek","Ezechiel",29
3104,"Botz","Bolislawa",22
3105,"Supnicki","Teofila",24
3106,"Zbikiewicz","Ludmar",21
3107,"Wieslaw","Michalina",24
3108,"Sztobran","Sylwia",20
3109,"Rower","Staszek",21
3110,"Sajdol","Greta",23
3111,"Koparczyk","Amadeusz",26
3112,"Sluserska","Bogdan",22
3113,"Jarmolkiewicz","Nemezjusz",25
3114,"Domik","Budzislawa",26
3115,"Kolozinski","Alojzy",27
3116,"Wojter","Nierod",24
3117,"Zapert","Iga",21
3118,"Sztandtke","Kryspin",22
3119,"Boczenek","Mscislaw",27
3120,"Rebien","Fryderyka",26
3121,"Jochimowska","Aleksander",21
3122,"Borisch","Ludoslaw",23
3123,"Abrahamer","Korneliusz",20
3124,"Lezyk","Julietta",22
3125,"Cupa","Huberta",22
3126,"Zawiastowska","Alwin",22
3127,"Chlobowski","Hugon",26
3128,"Rakoczak","Georgina",20
3129,"Herbanowicz","Maciek",21
3130,"Swietrach","Klaudiusz",24
3131,"Kucbora","Liza",20
3132,"Warian","Bazyliusz",28
3133,"Strozycki","Eufrozyna",28
3134,"Bordasch","Patryk",29
3135,"Cyklina","Samuel",21
3136,"Kreplewski","Blazej",25
3137,"Grodzien","Naslawa",29
3138,"Szwalis","Alfreda",29
3139,"Chrupalska","Witalian",20
3140,"Anflik","Blazej",25
3141,"Borysko","Namyslaw",25
3142,"Szewczuwieniec","Klemencja",28
3143,"Nawelajko","Arnold",22
3144,"Barucz","Radoslawa",25
3145,"Syrok","Barbara",20
3146,"Frumes","Bernardyn",23
3147,"Nespiak","Giedymin",25
3148,"Hanze","Klement",20
3149,"Iznorowicz","Marcjan",24
3150,"Smirnok","Dariusz",23
3151,"Prykanowski","Nemezjusz",23
3152,"Lirenc","Nikanor",29
3153,"Garbos","Felek",29
3154,"Windlach","Falislawa",27
3155,"Liptok","Leokadia",28
3156,"Nimierza","Mojzesz",27
3157,"Groning","Ciechomir",25
3158,"Tropkowski","Emilian",29
3159,"Mitarz","Germanik",24
3160,"Rudoszanski","Herakles",24
3161,"Czwyl","Marcelian",24
3162,"Makasiewicz","Ambrozy",20
3163,"Lubaniak","Romuald",24
3164,"Derewianski","Edgar",20
3165,"Primula","Alberta",20
3166,"Naruk","Dionizy",23
3167,"Korem","Miroslawa",21
3168,"Gawellek","Basia",29
3169,"Elfimowicz","Lucjusz",21
3170,"Olichwiruk","Luiza",20
3171,"Ciusmann","Czcirad",20
3172,"Ferefecka","Krzeslawa",21
3173,"Czerenkow","Radzislaw",25
3174,"Brysiak","Florentyna",20
3175,"Kirschkowski","Jacek",27
3176,"Wangelara","Gaudenty",20
3177,"Sochanczuk","Czarek",24
3178,"Zwierzew","Wiwianna",21
3179,"Zrajczyk","Just",21
3180,"Halabud","Ludomira",25
3181,"Dziuloszynski","Luiza",24
3182,"Biernakiewicz","Fabia",27
3183,"Huninik","Ludomira",28
3184,"Kulmonska","Demetriusz",27
3185,"Gorzki","Sara",29
3186,"Klemm","Leokadiusz",26
3187,"Logmin","Biernat",25
3188,"Symenow","Klotylda",20
3189,"Byszkiewicz","Witoslawa",28
3190,"Kuryllo","Manomir",29
3191,"Swias","Dionizjusz",20
3192,"Kustoch","Antek",26
3193,"Zgup","Delfin",21
3194,"Hajdenrajk","Dorotka",25
3195,"Krepacki","Paloma",26
3196,"Poczyniewski","Zuzanna",25
3197,"Zachriasiewicz","Ladyslaw",23
3198,"Gloth","Mscigniew",24
3199,"Cywoniuk","Roland",20
3200,"Kacefirek","Erhard",20
3201,"Rolcewicz","Klementyn",26
3202,"Klygo","Kunegunda",20
3203,"Seibner","Domastoj",20
3204,"Piesiul","Max",22
3205,"Wojtyczek","Mirella",21
3206,"Stupczuk","Teofania",20
3207,"Hlymuszko","Cecyliusz",28
3208,"Szuszczewicz","Klara",27
3209,"Cendal","Irena",24
3210,"Solomiej","Namir",27
3211,"Chobat","Adela",29
3212,"Stapinski","Julia",27
3213,"Koszosz","Nikanor",29
3214,"Dalluge","Dina",24
3215,"Gutzeit","Gracjan",22
3216,"Pludzich","Gedeon",26
3217,"Ickowiak","Drogoslaw",23
3218,"Fettke","Cecylian",20
3219,"Wykroj","Karolina",29
3220,"Ukrzewski","Korneliusz",25
3221,"Panasiejko","Ostrowod",29
3222,"Postolowicz","Basia",29
3223,"Oderczyk","Radzislaw",21
3224,"Mojnicz","Aurelian",20
3225,"Devey","Ronald",24
3226,"Hlebko","Delfin",27
3227,"Ciongawa","Teodora",25
3228,"Przykota","Edek",20
3229,"Waronek","Leonid",23
3230,"Forcz","Namir",20
3231,"Burban","Flawian",27
3232,"Specki","Berenika",24
3233,"Marcula","Gaudenty",22
3234,"Hannewald","Rufin",24
3235,"Obraslak","Erwina",28
3236,"Dzakosta","Gedeon",21
3237,"Kaftan","Gerazym",24
3238,"Bydelko","Ludomil",25
3239,"Hejnki","Gracjana",24
3240,"Gercha","Aga",28
3241,"Kornilo","Mariusz",27
3242,"Herberholz","Slawobor",26
3243,"Pieszak","Karolina",20
3244,"Kiwiel","Nieznamir",23
3245,"Gahler","Greta",29
3246,"Cecul","Blazej",24
3247,"Ignacisek","Festus",24
3248,"Gawilk","Ryta",29
3249,"Cholerynska","Wiktoriusz",20
3250,"Bozeciak","Kazik",21
3251,"Kuleszak","Maja",24
3252,"Dziubanos","Gracjan",25
3253,"Gieleciak","Benita",22
3254,"Buccholz","Marceli",25
3255,"Szalak","Apollo",24
3256,"Kibak","Erazm",21
3257,"Ajbin","Lechoslaw",21
3258,"Dykla","Mscislaw",21
3259,"Szulko","Otto",20
3260,"Perdeusz","Gotard",28
3261,"Elandt","Ben",29
3262,"Parciak","Daniel",20
3263,"Brgiel","Konkordiusz",29
3264,"Zerbini","Dalewuj",23
3265,"Kobzakowska","Dobrowit",20
3266,"Fiszan","Baldwina",20
3267,"Harcz","Jaroslaw",20
3268,"Jozwik","Izka",23
3269,"Pomichal","Ksymena",27
3270,"Pieteszko","Alicjana",28
3271,"Witenski","Janislaw",22
3272,"Wojtek","Nemezjusz",20
3273,"Oczos","Staszek",23
3274,"Zorawik","Miron",28
3275,"Oficjalski","Nawoj",23
3276,"Meclik","Badzislaw",24
3277,"Jasialek","Nadar",21
3278,"Dzgowicz","Malgorzata",23
3279,"Maneja","Jaropelk",29
3280,"Grutke","Gliceria",24
3281,"Zbinkowski","Sewera",28
3282,"Robczuk","Barnaba",27
3283,"Nowro","Beniamin",20
3284,"Prusarczyk","Dobielut",21
3285,"Lornac","Pelagia",27
3286,"Perke","Agnieszka",26
3287,"Telenko","Narcyza",22
3288,"Chejzdral","Witold",23
3289,"Lobucz","Enniusz",26
3290,"Saskowski","Przemek",24
3291,"Niestroj","Cieszyrad",23
3292,"Kiosek","Dobrowoj",21
3293,"Starosciak","Bazylisa",24
3294,"Dziemsza","Otton",27
3295,"KuprysvelLigor","Maciej",28
3296,"Marzetz","Czeslawa",29
3297,"Pakucki","Jacek",29
3298,"Szuchmilski","Laurka",22
3299,"Otta","Nawoj",26
3300,"Koscianka","Karol",20
3301,"Tyciak","Dagobert",28
3302,"Warankow","Bonawentura",28
3303,"Warmochwal","Osiegniew",28
3304,"Lupienko","Angelika",29
3305,"Burdziejew","Leokadiusz",28
3306,"Pazunczyn","Lukasz",24
3307,"Bylnik","Balbina",20
3308,"Gluchaczka","Liberiusz",25
3309,"Molost","Enoch",26
3310,"Soczkowska","Czcibor",22
3311,"Mintal","Dalewuja",24
3312,"Rowczenio","Rita",21
3313,"Ujek","Antek",24
3314,"Mermanowicz","Dalewuja",28
3315,"Lakoc","Apolinary",21
3316,"Nieswald","Jozefat",24
3317,"Prodnicka","Liberata",27
3318,"Koszczyk","Cibor",29
3319,"Mochera","Zenon",20
3320,"Rap","Konstancja",28
3321,"Grabarzewska","Maksymian",27
3322,"Klombukowska","Ryta",22
3323,"Zaprutkiewicz","Nadmir",20
3324,"Sorsa","Augusta",22
3325,"Kasztan","Zdzislaw",20
3326,"Celman","Klaudian",22
3327,"Plachotnik","Domicjan",29
3328,"Bazyk","Dobrociech",26
3329,"Paktowska","Sybilla",20
3330,"Ponichfer","Magdalena",20
3331,"Pokitkowska","Ariel",26
3332,"Wiedno","Hubyslaw",27
3333,"Hlimiak","Borzuj",21
3334,"Maryanek","Danio",22
3335,"Holewczynski","Danka",27
3336,"Misterka","Niemst",29
